"동별(1)","동별(2)",동별(3),조직형태별(1),조직형태별(2),조직형태별(3),2011,2012,2013
"합계","중구",중림동,개인,사업체수,소계,1058,995,742
"합계","중구",중림동,개인,종사자수,소계,2174,2067,1727
"합계","중구",중림동,회사법인,사업체수,소계,180,222,228
"합계","중구",중림동,회사법인,종사자수,소계,6804,5820,5627
"합계","중구",중림동,회사이외의 법인,사업체수,소계,32,36,42
"합계","중구",중림동,회사이외의 법인,종사자수,소계,532,636,743
"합계","중구",중림동,비법인단체,사업체수,소계,32,33,33
"합계","중구",중림동,비법인단체,종사자수,소계,140,151,195
"합계","중구",신당동,합계,사업체수,사업체수,-,-,12219
"합계","중구",신당동,합계,종사자수,소계,-,-,26112
"합계","중구",신당동,합계,종사자수,남,-,-,11853
"합계","중구",신당동,합계,종사자수,여,-,-,14259
"합계","중구",신당동,개인,사업체수,소계,-,-,11857
"합계","중구",신당동,개인,종사자수,소계,-,-,22090
"합계","중구",신당동,회사법인,사업체수,소계,-,-,283
"합계","중구",신당동,회사법인,종사자수,소계,-,-,2399
"합계","중구",신당동,회사이외의 법인,사업체수,소계,-,-,38
"합계","중구",신당동,회사이외의 법인,종사자수,소계,-,-,1325
"합계","중구",신당동,비법인단체,사업체수,소계,-,-,41
"합계","중구",신당동,비법인단체,종사자수,소계,-,-,298
"합계","중구",다산동,합계,사업체수,사업체수,-,-,1119
"합계","중구",다산동,합계,종사자수,소계,-,-,7855
"합계","중구",다산동,합계,종사자수,남,-,-,3647
"합계","중구",다산동,합계,종사자수,여,-,-,4208
"합계","중구",다산동,개인,사업체수,소계,-,-,846
"합계","중구",다산동,개인,종사자수,소계,-,-,2013
"합계","중구",다산동,회사법인,사업체수,소계,-,-,211
"합계","중구",다산동,회사법인,종사자수,소계,-,-,5289
"합계","중구",다산동,회사이외의 법인,사업체수,소계,-,-,31
"합계","중구",다산동,회사이외의 법인,종사자수,소계,-,-,428
"합계","중구",다산동,비법인단체,사업체수,소계,-,-,31
"합계","중구",다산동,비법인단체,종사자수,소계,-,-,125
"합계","중구",약수동,합계,사업체수,사업체수,-,-,834
"합계","중구",약수동,합계,종사자수,소계,-,-,3478
"합계","중구",약수동,합계,종사자수,남,-,-,1616
"합계","중구",약수동,합계,종사자수,여,-,-,1862
"합계","중구",약수동,개인,사업체수,소계,-,-,699
"합계","중구",약수동,개인,종사자수,소계,-,-,1955
"합계","중구",약수동,회사법인,사업체수,소계,-,-,92
"합계","중구",약수동,회사법인,종사자수,소계,-,-,922
"합계","중구",약수동,회사이외의 법인,사업체수,소계,-,-,21
"합계","중구",약수동,회사이외의 법인,종사자수,소계,-,-,484
"합계","중구",약수동,비법인단체,사업체수,소계,-,-,22
"합계","중구",약수동,비법인단체,종사자수,소계,-,-,117
"합계","중구",청구동,합계,사업체수,사업체수,-,-,702
"합계","중구",청구동,합계,종사자수,소계,-,-,3274
"합계","중구",청구동,합계,종사자수,남,-,-,2059
"합계","중구",청구동,합계,종사자수,여,-,-,1215
"합계","중구",청구동,개인,사업체수,소계,-,-,572
"합계","중구",청구동,개인,종사자수,소계,-,-,1206
"합계","중구",청구동,회사법인,사업체수,소계,-,-,95
"합계","중구",청구동,회사법인,종사자수,소계,-,-,1624
"합계","중구",청구동,회사이외의 법인,사업체수,소계,-,-,18
"합계","중구",청구동,회사이외의 법인,종사자수,소계,-,-,343
"합계","중구",청구동,비법인단체,사업체수,소계,-,-,17
"합계","중구",청구동,비법인단체,종사자수,소계,-,-,101
"합계","중구",동화동,합계,사업체수,사업체수,-,-,943
"합계","중구",동화동,합계,종사자수,소계,-,-,3294
"합계","중구",동화동,합계,종사자수,남,-,-,1714
"합계","중구",동화동,합계,종사자수,여,-,-,1580
"합계","중구",동화동,개인,사업체수,소계,-,-,810
"합계","중구",동화동,개인,종사자수,소계,-,-,1933
"합계","중구",동화동,회사법인,사업체수,소계,-,-,97
"합계","중구",동화동,회사법인,종사자수,소계,-,-,889
"합계","중구",동화동,회사이외의 법인,사업체수,소계,-,-,21
"합계","중구",동화동,회사이외의 법인,종사자수,소계,-,-,419
"합계","중구",동화동,비법인단체,사업체수,소계,-,-,15
"합계","중구",동화동,비법인단체,종사자수,소계,-,-,53
"합계","용산구",소계,합계,사업체수,사업체수,19392,20004,20067
"합계","용산구",소계,합계,종사자수,소계,126714,120441,127151
"합계","용산구",소계,합계,종사자수,남,72148,68293,73301
"합계","용산구",소계,합계,종사자수,여,54566,52148,53850
"합계","용산구",소계,개인,사업체수,소계,14628,14932,14793
"합계","용산구",소계,개인,종사자수,소계,35435,35177,35306
"합계","용산구",소계,회사법인,사업체수,소계,3924,4145,4276
"합계","용산구",소계,회사법인,종사자수,소계,66112,61117,65869
"합계","용산구",소계,회사이외의 법인,사업체수,소계,444,478,531
"합계","용산구",소계,회사이외의 법인,종사자수,소계,22363,20931,21913
"합계","용산구",소계,비법인단체,사업체수,소계,396,449,467
"합계","용산구",소계,비법인단체,종사자수,소계,2804,3216,4063
"합계","용산구",후암동,합계,사업체수,사업체수,783,802,819
"합계","용산구",후암동,합계,종사자수,소계,4834,5240,5239
"합계","용산구",후암동,합계,종사자수,남,2277,2132,2153
"합계","용산구",후암동,합계,종사자수,여,2557,3108,3086
"합계","용산구",후암동,개인,사업체수,소계,690,705,713
"합계","용산구",후암동,개인,종사자수,소계,2002,2066,1983
"합계","용산구",후암동,회사법인,사업체수,소계,51,47,57
"합계","용산구",후암동,회사법인,종사자수,소계,2179,2464,2580
"합계","용산구",후암동,회사이외의 법인,사업체수,소계,23,27,28
"합계","용산구",후암동,회사이외의 법인,종사자수,소계,546,619,586
"합계","용산구",후암동,비법인단체,사업체수,소계,19,23,21
"합계","용산구",후암동,비법인단체,종사자수,소계,107,91,90
"합계","용산구",용산2가동,합계,사업체수,사업체수,502,484,511
"합계","용산구",용산2가동,합계,종사자수,소계,2720,2783,2934
"합계","용산구",용산2가동,합계,종사자수,남,1581,1602,1548
"합계","용산구",용산2가동,합계,종사자수,여,1139,1181,1386
"합계","용산구",용산2가동,개인,사업체수,소계,458,433,439
"합계","용산구",용산2가동,개인,종사자수,소계,785,738,788
"합계","용산구",용산2가동,회사법인,사업체수,소계,18,24,45
"합계","용산구",용산2가동,회사법인,종사자수,소계,447,510,646
"합계","용산구",용산2가동,회사이외의 법인,사업체수,소계,18,20,21
"합계","용산구",용산2가동,회사이외의 법인,종사자수,소계,1434,1483,1396
"합계","용산구",용산2가동,비법인단체,사업체수,소계,8,7,6
"합계","용산구",용산2가동,비법인단체,종사자수,소계,54,52,104
"합계","용산구",남영동,합계,사업체수,사업체수,1420,1466,1612
"합계","용산구",남영동,합계,종사자수,소계,18564,15775,20356
"합계","용산구",남영동,합계,종사자수,남,8173,7336,13110
"합계","용산구",남영동,합계,종사자수,여,10391,8439,7246
"합계","용산구",남영동,개인,사업체수,소계,1004,1023,1086
"합계","용산구",남영동,개인,종사자수,소계,2918,2773,2999
"합계","용산구",남영동,회사법인,사업체수,소계,313,324,404
"합계","용산구",남영동,회사법인,종사자수,소계,13684,11053,15551
"합계","용산구",남영동,회사이외의 법인,사업체수,소계,56,63,68
"합계","용산구",남영동,회사이외의 법인,종사자수,소계,1718,1607,1517
"합계","용산구",남영동,비법인단체,사업체수,소계,47,56,54
"합계","용산구",남영동,비법인단체,종사자수,소계,244,342,289
"합계","용산구",원효로2동,합계,사업체수,사업체수,1084,1173,1190
"합계","용산구",원효로2동,합계,종사자수,소계,7098,6786,6812
"합계","용산구",원효로2동,합계,종사자수,남,4530,4561,4574
"합계","용산구",원효로2동,합계,종사자수,여,2568,2225,2238
"합계","용산구",원효로2동,개인,사업체수,소계,732,764,781
"합계","용산구",원효로2동,개인,종사자수,소계,1669,1666,1687
"합계","용산구",원효로2동,회사법인,사업체수,소계,312,364,361
"합계","용산구",원효로2동,회사법인,종사자수,소계,4577,4488,4386
"합계","용산구",원효로2동,회사이외의 법인,사업체수,소계,18,21,24
"합계","용산구",원효로2동,회사이외의 법인,종사자수,소계,743,532,638
"합계","용산구",원효로2동,비법인단체,사업체수,소계,22,24,24
"합계","용산구",원효로2동,비법인단체,종사자수,소계,109,100,101
"합계","용산구",효창동,합계,사업체수,사업체수,480,499,535
"합계","용산구",효창동,합계,종사자수,소계,2473,2577,2603
"합계","용산구",효창동,합계,종사자수,남,1562,1564,1483
"합계","용산구",효창동,합계,종사자수,여,911,1013,1120
"합계","용산구",효창동,개인,사업체수,소계,347,348,363
"합계","용산구",효창동,개인,종사자수,소계,831,832,825
"합계","용산구",효창동,회사법인,사업체수,소계,92,99,110
"합계","용산구",효창동,회사법인,종사자수,소계,1205,1256,1150
"합계","용산구",효창동,회사이외의 법인,사업체수,소계,20,27,33
"합계","용산구",효창동,회사이외의 법인,종사자수,소계,255,292,405
"합계","용산구",효창동,비법인단체,사업체수,소계,21,25,29
"합계","용산구",효창동,비법인단체,종사자수,소계,182,197,223
"합계","용산구",용문동,합계,사업체수,사업체수,668,666,637
"합계","용산구",용문동,합계,종사자수,소계,1698,1662,1600
"합계","용산구",용문동,합계,종사자수,남,947,911,852
"합계","용산구",용문동,합계,종사자수,여,751,751,748
"합계","용산구",용문동,개인,사업체수,소계,597,594,566
"합계","용산구",용문동,개인,종사자수,소계,1238,1194,1105
"합계","용산구",용문동,회사법인,사업체수,소계,50,53,50
"합계","용산구",용문동,회사법인,종사자수,소계,354,368,391
"합계","용산구",용문동,회사이외의 법인,사업체수,소계,5,8,7
"합계","용산구",용문동,회사이외의 법인,종사자수,소계,39,54,47
"합계","용산구",용문동,비법인단체,사업체수,소계,16,11,14
"합계","용산구",용문동,비법인단체,종사자수,소계,67,46,57
"합계","용산구",이촌1동,합계,사업체수,사업체수,774,815,805
"합계","용산구",이촌1동,합계,종사자수,소계,3456,3553,3486
"합계","용산구",이촌1동,합계,종사자수,남,1583,1646,1559
"합계","용산구",이촌1동,합계,종사자수,여,1873,1907,1927
"합계","용산구",이촌1동,개인,사업체수,소계,636,661,656
"합계","용산구",이촌1동,개인,종사자수,소계,1673,1805,1771
"합계","용산구",이촌1동,회사법인,사업체수,소계,70,78,73
"합계","용산구",이촌1동,회사법인,종사자수,소계,597,605,594
"합계","용산구",이촌1동,회사이외의 법인,사업체수,소계,26,24,27
"합계","용산구",이촌1동,회사이외의 법인,종사자수,소계,763,695,699
"합계","용산구",이촌1동,비법인단체,사업체수,소계,42,52,49
"합계","용산구",이촌1동,비법인단체,종사자수,소계,423,448,422
"합계","용산구",이촌2동,합계,사업체수,사업체수,350,345,337
"합계","용산구",이촌2동,합계,종사자수,소계,821,813,876
"합계","용산구",이촌2동,합계,종사자수,남,525,513,579
"합계","용산구",이촌2동,합계,종사자수,여,296,300,297
"합계","용산구",이촌2동,개인,사업체수,소계,312,310,298
"합계","용산구",이촌2동,개인,종사자수,소계,556,550,595
"합계","용산구",이촌2동,회사법인,사업체수,소계,19,15,16
"합계","용산구",이촌2동,회사법인,종사자수,소계,133,127,116
"합계","용산구",이촌2동,회사이외의 법인,사업체수,소계,6,5,6
"합계","용산구",이촌2동,회사이외의 법인,종사자수,소계,64,68,73
